IPID,PI,PMID,DOI,PROJECT
125694.0,"Jay Robert Knutson, PhD",33401638.0,10.3390/molecules26010211,HL001452-39
125694.0,"Jay Robert Knutson, PhD",33376189.0,10.1261/rna.078220.120,HL001452-39
125694.0,"Jay Robert Knutson, PhD",34235856.0,10.1111/febs.16115,HL001452-39
125694.0,"Jay Robert Knutson, PhD",35463920.0,10.1117/12.2608888,HL001452-39
125694.0,"Jay Robert Knutson, PhD",34689421.0,10.1002/jbio.202100166,HL001452-39
125706.0,"Michael N Sack, PhD",33980856.0,10.1038/s41467-021-22961-z,HL005102-18
125706.0,"Michael N Sack, PhD",33924911.0,10.3390/nu13051492,HL005102-18
125706.0,"Michael N Sack, PhD",33723462.0,10.1038/s42255-021-00356-0,HL005102-18
125706.0,"Michael N Sack, PhD",33796130.0,10.3389/fgene.2021.599261,HL005102-18
125706.0,"Michael N Sack, PhD",34079545.0,10.3389/fimmu.2021.657293,HL005102-18
125706.0,"Michael N Sack, PhD",35025762.0,10.1172/JCI139828,HL005102-18
125736.0,"Herbert M Geller, PhD",32614944.0,10.1093/glycob/cwaa060,HL006021-14
125726.0,"Warren J Leonard, MD",35008699.0,10.3390/ijms23010271,HL005408-15
125785.0,"Christopher Simon Hourigan, MD, PhD",34036237.0,10.1200/PO.20.00355,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",33950704.0,10.1200/JCO.21.00255,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",35072377.0,10.1097/PPO.0000000000000572,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",33758317.0,10.1038/s41375-021-01230-4,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34724563.0,10.1182/blood.2021013626,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34258102.0,10.1158/2643-3230.BCD-21-0046,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34587721.0,10.3324/haematol.2021.279230,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",35017151.0,10.1136/jitc-2021-003392,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34584240.0,10.1038/s41409-021-01450-3,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34551064.0,10.1182/bloodadvances.2021004881,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34428556.0,10.1016/j.jtct.2021.08.010,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",33775615.0,10.1016/j.jtct.2021.02.031,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",34547770.0,10.1182/bloodadvances.2021004916,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",33755090.0,10.1182/bloodadvances.2020003839,HL006163-10
125785.0,"Christopher Simon Hourigan, MD, PhD",33784346.0,10.1371/journal.pone.0249087,HL006163-10
125797.0,"Stewart Jay Levine, MD",33826878.0,10.1165/rcmb.2021-0089ED,HL006197-08
125741.0,"Robert J Lederman, BS, MD",33309924.0,10.1016/j.mri.2020.12.002,HL006041-13
125741.0,"Robert J Lederman, BS, MD",33952312.0,10.1186/s12968-020-00693-1,HL006041-13
125741.0,"Robert J Lederman, BS, MD",35738745.0,10.1016/j.jcin.2022.04.013,HL006041-13
125741.0,"Robert J Lederman, BS, MD",33347642.0,10.1002/mrm.28625,HL006041-13
125741.0,"Robert J Lederman, BS, MD",33860962.0,10.1002/mrm.28804,HL006041-13
125710.0,"Yoh-suke Mukouyama, PhD",34015362.0,10.1016/j.ydbio.2021.05.008,HL005702-17
125710.0,"Yoh-suke Mukouyama, PhD",34665379.0,10.1007/s10456-021-09822-5,HL005702-17
125722.0,"Zuxi Yu, MD, PhD",33836561.0,10.1073/pnas.2010206118,HL005904-15
125722.0,"Zuxi Yu, MD, PhD",32615123.0,10.1016/j.jid.2020.05.115,HL005904-15
125722.0,"Zuxi Yu, MD, PhD",33482682.0,10.1111/jmi.13003,HL005904-15
125843.0,"Naoko Mizuno, PhD",35262630.0,10.1083/jcb.202106086,HL006264-02
125843.0,"Naoko Mizuno, PhD",33962943.0,10.1126/sciadv.abe9716,HL006264-02
125843.0,"Naoko Mizuno, PhD",33859190.0,10.1038/s41467-021-22422-7,HL006264-02
125843.0,"Naoko Mizuno, PhD",33999507.0,10.1111/febs.16023,HL006264-02
125843.0,"Naoko Mizuno, PhD",34540830.0,10.3389/fcell.2021.707486,HL006264-02
125843.0,"Naoko Mizuno, PhD",35273165.0,10.1038/s41467-022-29063-4,HL006264-02
125685.0,"Grzegorz Piszczek, PhD",34845451.0,10.1101/2021.11.24.469776,HL000338-22
125685.0,"Grzegorz Piszczek, PhD",33881594.0,10.1007/s00249-021-01532-6,HL000338-22
125685.0,"Grzegorz Piszczek, PhD",33704064.0,10.7554/eLife.65845,HL000338-22
125685.0,"Grzegorz Piszczek, PhD",33651123.0,10.1007/s00249-021-01513-9,HL000338-22
125685.0,"Grzegorz Piszczek, PhD",33594360.0,10.1101/2021.02.08.430344,HL000338-22
125685.0,"Grzegorz Piszczek, PhD",33997662.0,10.1016/j.isci.2021.102523,HL000338-22
125711.0,"Rolf Eric Swenson, PhD",34554724.0,10.1021/acschembio.1c00561,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34606673.0,10.1002/anie.202109749,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",33420210.0,10.1038/s41598-020-80181-9,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34916494.0,10.1038/s41467-021-27570-4,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34263489.0,10.1002/nbm.4588,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34484494.0,10.5539/ijc.v13n2p17,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34287731.0,10.1186/s13550-021-00803-9,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34108512.0,10.1038/s41598-021-90921-0,HL005090-17
125711.0,"Rolf Eric Swenson, PhD",34576993.0,10.3390/molecules26185522,HL005090-17
125790.0,"Andrew Danner Johnson, PhD",34939182.0,10.1002/cpt.2517,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34553764.0,10.1093/hmg/ddab252,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",35224516.0,10.1016/j.xhgg.2022.100095,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33876560.0,10.1111/jth.15345,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33512453.0,10.1182/blood.2020008997,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34131117.0,10.1038/s41467-021-23470-9,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33094331.0,10.1182/blood.2020006115,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34175748.0,10.1016/j.thromres.2021.06.012,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34743536.0,10.1161/STROKEAHA.121.037388,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34210154.0,10.1089/thy.2021.0055,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33887194.0,10.1016/j.ajhg.2021.04.003,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34582791.0,10.1016/j.ajhg.2021.08.007,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34050697.0,10.1111/acel.13366,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",35470685.0,10.1161/JAHA.121.023918,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",34337551.0,10.1016/j.xhgg.2021.100040,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33861317.0,10.1093/aje/kwab115,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33568819.0,10.1038/s41586-021-03205-y,HL006170-10
125790.0,"Andrew Danner Johnson, PhD",33568140.0,10.1186/s12920-020-00838-2,HL006170-10
125783.0,"J Robert Hogg, PhD",35403729.0,10.15252/embj.2021108898,HL006158-11
125715.0,"Daniel Levy, MD",34268523.0,10.1101/2021.05.19.21257474,HL006001-16
125715.0,"Daniel Levy, MD",34045026.0,10.1016/j.jacc.2021.01.059,HL006001-16
125715.0,"Daniel Levy, MD",33707633.0,10.1038/s41586-021-03280-1,HL006001-16
125715.0,"Daniel Levy, MD",34788810.0,10.1093/hmg/ddab236,HL006001-16
125715.0,"Daniel Levy, MD",33372532.0,10.1161/JAHA.120.018020,HL006001-16
125715.0,"Daniel Levy, MD",32372009.0,10.1038/s41380-020-0719-3,HL006001-16
125715.0,"Daniel Levy, MD",35658476.0,10.1161/CIRCRESAHA.122.320991,HL006001-16
125715.0,"Daniel Levy, MD",33297754.0,10.1161/ATVBAHA.120.315186,HL006001-16
125715.0,"Daniel Levy, MD",35189151.0,10.1016/j.jid.2022.02.006,HL006001-16
125715.0,"Daniel Levy, MD",34183656.0,10.1038/s41467-021-23899-y,HL006001-16
125715.0,"Daniel Levy, MD",34230475.0,10.1038/s41467-021-24600-z,HL006001-16
125715.0,"Daniel Levy, MD",34469519.0,10.1093/cvr/cvab282,HL006001-16
125715.0,"Daniel Levy, MD",34237330.0,10.1016/j.chest.2021.06.053,HL006001-16
125715.0,"Daniel Levy, MD",34134146.0,10.1093/ajcn/nqab201,HL006001-16
125715.0,"Daniel Levy, MD",34482708.0,10.1161/JAHA.121.021245,HL006001-16
125715.0,"Daniel Levy, MD",33870217.0,10.1016/j.jaccao.2020.12.003,HL006001-16
125715.0,"Daniel Levy, MD",34219465.0,10.1161/JAHA.120.020215,HL006001-16
125715.0,"Daniel Levy, MD",33092465.0,10.1161/CIRCRESAHA.120.317244,HL006001-16
125715.0,"Daniel Levy, MD",33418499.0,10.1016/j.ebiom.2020.103157,HL006001-16
125715.0,"Daniel Levy, MD",34303007.0,10.1016/j.mito.2021.07.004,HL006001-16
125715.0,"Daniel Levy, MD",35547845.0,10.1101/2022.04.13.22273841,HL006001-16
125715.0,"Daniel Levy, MD",35492825.0,10.1016/j.jaccao.2022.01.095,HL006001-16
125715.0,"Daniel Levy, MD",34809448.0,10.1161/ATVBAHA.121.316664,HL006001-16
125715.0,"Daniel Levy, MD",34050697.0,10.1111/acel.13366,HL006001-16
125715.0,"Daniel Levy, MD",34347013.0,10.1001/jamacardio.2021.2704,HL006001-16
125715.0,"Daniel Levy, MD",34091768.0,10.1007/s10654-021-00759-z,HL006001-16
125715.0,"Daniel Levy, MD",36477530.0,10.1038/s41586-022-05477-4,HL006001-16
125715.0,"Daniel Levy, MD",34887417.0,10.1038/s41467-021-27234-3,HL006001-16
125715.0,"Daniel Levy, MD",34159370.0,10.1093/jn/nxab186,HL006001-16
125715.0,"Daniel Levy, MD",33727701.0,10.1038/s41588-021-00832-z,HL006001-16
125715.0,"Daniel Levy, MD",33568819.0,10.1038/s41586-021-03205-y,HL006001-16
125715.0,"Daniel Levy, MD",34887389.0,10.1038/s41467-021-27198-4,HL006001-16
125715.0,"Daniel Levy, MD",33758001.0,10.1136/bmj.n461,HL006001-16
125715.0,"Daniel Levy, MD",33859359.0,10.1038/s41380-021-01087-0,HL006001-16
125715.0,"Daniel Levy, MD",34415308.0,10.1093/hmg/ddab240,HL006001-16
125715.0,"Daniel Levy, MD",33752734.0,10.1186/s13148-021-01041-5,HL006001-16
125715.0,"Daniel Levy, MD",33568140.0,10.1186/s12920-020-00838-2,HL006001-16
125715.0,"Daniel Levy, MD",35652342.0,10.1161/CIRCULATIONAHA.121.055484,HL006001-16
125793.0,"Adrian Riu Ferré-D'Amaré, PhD",34937911.0,10.1038/s41589-021-00931-2,HL006188-09
125793.0,"Adrian Riu Ferré-D'Amaré, PhD",36503854.0,10.1016/j.jaci.2022.11.004,HL006188-09
125792.0,"Cynthia E Dunbar, MD",35349664.0,10.1182/blood.2021013507,HL006186-09
125792.0,"Cynthia E Dunbar, MD",35896822.0,10.1038/s41375-022-01636-8,HL006186-09
125792.0,"Cynthia E Dunbar, MD",35312200.0,10.1002/ajh.26543,HL006186-09
125677.0,"Han Wen, PhD",33744914.0,10.1093/rheumatology/keab270,HL006142-05
125677.0,"Han Wen, PhD",33482682.0,10.1111/jmi.13003,HL006142-05
125708.0,"Adrian U Wiestner, MD, PhD",33026937.0,10.1200/JCO.20.00979,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",34865212.0,10.1111/bjh.17984,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",33734005.0,10.1080/10428194.2021.1894641,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",33735912.0,10.1182/blood.2020009165,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",33963002.0,10.1158/1078-0432.CCR-20-4890,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",34158358.0,10.1158/1078-0432.CCR-20-5039,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",35927489.0,10.1038/s41588-022-01140-w,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",34046681.0,10.1182/blood.2020009686,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",35868984.0,10.1016/j.acra.2022.06.013,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",34778802.0,10.1158/2643-3230.BCD-21-0063,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",34781807.0,10.1080/10428194.2021.2002317,HL002346-18
125708.0,"Adrian U Wiestner, MD, PhD",35358998.0,10.1182/bloodadvances.2021006941,HL002346-18
125730.0,"John F Tisdale, MD",33737751.0,10.1038/s41591-021-01284-y,HL006009-15
125730.0,"John F Tisdale, MD",33545079.0,10.1016/j.stem.2021.01.001,HL006009-15
125730.0,"John F Tisdale, MD",34060073.0,10.1111/bjh.17564,HL006009-15
125730.0,"John F Tisdale, MD",34135108.0,10.1126/scitranslmed.abf2444,HL006009-15
125730.0,"John F Tisdale, MD",34079130.0,10.1038/s41586-021-03609-w,HL006009-15
125802.0,"Jose Diego Faraldo-Gómez, PhD",35608336.0,10.7554/eLife.75122,HL006203-08
125802.0,"Jose Diego Faraldo-Gómez, PhD",35302848.0,10.1126/sciadv.abm7814,HL006203-08
125802.0,"Jose Diego Faraldo-Gómez, PhD",35140179.0,10.1073/pnas.2022050119,HL006203-08
125802.0,"Jose Diego Faraldo-Gómez, PhD",,10.33011/livecoms.3.1.1521,HL006203-08
125802.0,"Jose Diego Faraldo-Gómez, PhD",34931066.0,10.1038/s41589-021-00936-x,HL006203-08
125825.0,"Jennifer Chen Lee, PhD",34953857.0,10.1016/j.jbc.2021.101528,HL006236-05
125825.0,"Jennifer Chen Lee, PhD",34186291.0,10.1016/j.cbpa.2021.05.005,HL006236-05
125824.0,"Nehal N Mehta, MD",33417682.0,10.1093/eurheartj/ehaa1034,HL006235-05
125824.0,"Nehal N Mehta, MD",32691611.0,10.1080/13607863.2020.1793898,HL006235-05
125824.0,"Nehal N Mehta, MD",34764490.0,10.1038/s41590-021-01080-3,HL006235-05
125824.0,"Nehal N Mehta, MD",32615123.0,10.1016/j.jid.2020.05.115,HL006235-05
125824.0,"Nehal N Mehta, MD",34277985.0,10.1002/edm2.261,HL006235-05
125824.0,"Nehal N Mehta, MD",33723462.0,10.1038/s42255-021-00356-0,HL006235-05
125824.0,"Nehal N Mehta, MD",35914929.0,10.1136/ard-2022-222658,HL006235-05
125824.0,"Nehal N Mehta, MD",34099646.0,10.1038/s41467-021-23361-z,HL006235-05
125824.0,"Nehal N Mehta, MD",33858808.0,10.1016/j.jcct.2021.02.002,HL006235-05
125824.0,"Nehal N Mehta, MD",33598517.0,10.1016/j.jdcr.2020.12.024,HL006235-05
125824.0,"Nehal N Mehta, MD",34226164.0,10.1016/j.jcct.2021.06.003,HL006235-05
125824.0,"Nehal N Mehta, MD",33778019.0,10.3389/fcvm.2021.599341,HL006235-05
125824.0,"Nehal N Mehta, MD",35720288.0,10.3389/fimmu.2022.909760,HL006235-05
125824.0,"Nehal N Mehta, MD",35389891.0,10.1172/jci.insight.159577,HL006235-05
125824.0,"Nehal N Mehta, MD",32958429.0,10.1016/j.acra.2020.08.022,HL006235-05
125824.0,"Nehal N Mehta, MD",34292168.0,10.2196/29191,HL006235-05
125824.0,"Nehal N Mehta, MD",34322373.0,10.2147/PTT.S320016,HL006235-05
125824.0,"Nehal N Mehta, MD",34147437.0,10.1016/j.jcmg.2021.04.012,HL006235-05
125824.0,"Nehal N Mehta, MD",35955518.0,10.3390/ijms23158385,HL006235-05
125824.0,"Nehal N Mehta, MD",34611643.0,10.1016/j.ajpc.2021.100211,HL006235-05
125744.0,"Paul M Hwang, MD, PhD",35463920.0,10.1117/12.2608888,HL006051-13
125744.0,"Paul M Hwang, MD, PhD",34689421.0,10.1002/jbio.202100166,HL006051-13
125689.0,"Nico Tjandra, PhD",33625630.0,10.1007/s10858-021-00359-9,HL001048-25
125689.0,"Nico Tjandra, PhD",33853959.0,10.1128/JVI.02466-20,HL001048-25
125689.0,"Nico Tjandra, PhD",34203832.0,10.3390/v13061147,HL001048-25
125689.0,"Nico Tjandra, PhD",34937911.0,10.1038/s41589-021-00931-2,HL001048-25
125716.0,"Elizabeth Murphy, PhD, BA",35259201.0,10.1371/journal.pone.0265007,HL002065-15
125716.0,"Elizabeth Murphy, PhD, BA",32484892.0,10.1093/cvr/cvaa155,HL002065-15
125738.0,"Keji Zhao, PhD",34928392.0,10.1093/nar/gkab1233,HL006031-14
125738.0,"Keji Zhao, PhD",35381213.0,10.1016/j.immuni.2022.03.005,HL006031-14
125738.0,"Keji Zhao, PhD",33693880.0,10.1093/nar/gkab102,HL006031-14
125738.0,"Keji Zhao, PhD",33469999.0,10.1002/mrd.23449,HL006031-14
125738.0,"Keji Zhao, PhD",33853847.0,10.1101/gr.260893.120,HL006031-14
125738.0,"Keji Zhao, PhD",35969760.0,10.1073/pnas.2207009119,HL006031-14
125738.0,"Keji Zhao, PhD",33995409.0,10.3389/fimmu.2021.670884,HL006031-14
125738.0,"Keji Zhao, PhD",35882235.0,10.1016/j.immuni.2022.06.019,HL006031-14
125738.0,"Keji Zhao, PhD",35748872.0,10.1093/nar/gkac538,HL006031-14
125738.0,"Keji Zhao, PhD",34187897.0,10.1073/pnas.2106754118,HL006031-14
125805.0,"Beth A Kozel, MD, PhD",35760456.0,10.1136/bjophthalmol-2022-321103,HL006210-07
125805.0,"Beth A Kozel, MD, PhD",35665242.0,10.3389/fcvm.2022.886813,HL006210-07
125805.0,"Beth A Kozel, MD, PhD",35741248.0,10.3390/diagnostics12061438,HL006210-07
125692.0,"Bernard R Brooks, PhD",34871001.0,10.1021/acs.jctc.1c00996,HL001052-25
125692.0,"Bernard R Brooks, PhD",34470363.0,10.1063/5.0055522,HL001052-25
125692.0,"Bernard R Brooks, PhD",34800961.0,10.1063/5.0069708,HL001052-25
125692.0,"Bernard R Brooks, PhD",33444979.0,10.1016/j.jmgm.2021.107832,HL001052-25
125692.0,"Bernard R Brooks, PhD",33722046.0,10.1063/5.0044166,HL001052-25
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",34831926.0,10.3390/ijerph182212170,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",34048701.0,10.1016/j.cell.2021.04.010,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",32615123.0,10.1016/j.jid.2020.05.115,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",33598517.0,10.1016/j.jdcr.2020.12.024,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",35601220.0,10.1016/j.ssmph.2022.101111,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",35300389.0,10.1016/j.dib.2022.108002,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",35004916.0,10.3389/fcvm.2021.805278,HL006252-03
125837.0,"Tiffany Michele Powell-Wiley, MPH, MD",34292168.0,10.2196/29191,HL006252-03
125791.0,"Andre Larochelle, MD, PhD, MS",33309880.0,10.1016/j.ymthe.2020.12.010,HL006172-10
125791.0,"Andre Larochelle, MD, PhD, MS",33535527.0,10.3390/jcm10030513,HL006172-10
125764.0,"Justin W Taraska, PhD",35173166.0,10.1038/s41467-022-28373-x,HL006098-12
125764.0,"Justin W Taraska, PhD",35198874.0,10.1016/j.isci.2022.103809,HL006098-12
125764.0,"Justin W Taraska, PhD",33692993.0,10.3389/fcell.2020.614472,HL006098-12
125764.0,"Justin W Taraska, PhD",33720306.0,10.1085/jgp.202012814,HL006098-12
125764.0,"Justin W Taraska, PhD",34172739.0,10.1038/s41467-021-24167-9,HL006098-12
125764.0,"Justin W Taraska, PhD",33823128.0,10.1016/j.devcel.2021.03.017,HL006098-12
125764.0,"Justin W Taraska, PhD",33684808.0,10.1016/j.ceb.2021.01.013,HL006098-12
125703.0,"Robert J Lederman, BS, MD",33309924.0,10.1016/j.mri.2020.12.002,HL005062-20
125703.0,"Robert J Lederman, BS, MD",34080253.0,10.1002/nbm.4562,HL005062-20
125703.0,"Robert J Lederman, BS, MD",34652290.0,10.1097/RLI.0000000000000832,HL005062-20
125703.0,"Robert J Lederman, BS, MD",34733702.0,10.21037/acs-2021-tviv-26,HL005062-20
125703.0,"Robert J Lederman, BS, MD",35378990.0,10.1161/CIRCINTERVENTIONS.121.011686,HL005062-20
125703.0,"Robert J Lederman, BS, MD",33952312.0,10.1186/s12968-020-00693-1,HL005062-20
125703.0,"Robert J Lederman, BS, MD",35512920.0,10.1016/j.jcin.2022.03.014,HL005062-20
125703.0,"Robert J Lederman, BS, MD",35668497.0,10.1186/s12968-022-00862-4,HL005062-20
125703.0,"Robert J Lederman, BS, MD",33347642.0,10.1002/mrm.28625,HL005062-20
125703.0,"Robert J Lederman, BS, MD",33860962.0,10.1002/mrm.28804,HL005062-20
125684.0,"Rodney L Levine, MD, PhD",34748578.0,10.1371/journal.pone.0259636,HL000225-45
125763.0,"Alan T Remaley, MD",33442570.0,10.1210/jendso/bvaa191,HL006095-13
125763.0,"Alan T Remaley, MD",34653581.0,10.1016/j.bbalip.2021.159068,HL006095-13
125763.0,"Alan T Remaley, MD",34097448.0,10.1161/CIRCULATIONAHA.120.044221,HL006095-13
125763.0,"Alan T Remaley, MD",33800446.0,10.3390/cells10030597,HL006095-13
128667.0,"Alan T Remaley, MD",34572275.0,10.3390/biomedicines9091090,HL006275-01
128667.0,"Alan T Remaley, MD",34289973.0,10.1183/13993003.04053-2020,HL006275-01
128667.0,"Alan T Remaley, MD",34472586.0,10.1093/eurheartj/ehab551,HL006275-01
128667.0,"Alan T Remaley, MD",34902367.0,10.1016/j.jlr.2021.100160,HL006275-01
128667.0,"Alan T Remaley, MD",35963624.0,10.1016/j.ecl.2022.02.009,HL006275-01
128667.0,"Alan T Remaley, MD",34097448.0,10.1161/CIRCULATIONAHA.120.044221,HL006275-01
128667.0,"Alan T Remaley, MD",34838008.0,10.1186/s12944-021-01585-8,HL006275-01
128667.0,"Alan T Remaley, MD",33876239.0,10.1093/clinchem/hvab048,HL006275-01
128667.0,"Alan T Remaley, MD",35389891.0,10.1172/jci.insight.159577,HL006275-01
128667.0,"Alan T Remaley, MD",35710190.0,10.1016/j.jacc.2022.04.016,HL006275-01
125833.0,"Beth A Kozel, MD, PhD",35665242.0,10.3389/fcvm.2022.886813,HL006247-03
125833.0,"Beth A Kozel, MD, PhD",35723872.0,10.1096/fasebj.2022.36.S1.R2293,HL006247-03
125833.0,"Beth A Kozel, MD, PhD",35510549.0,10.1161/ATVBAHA.122.317395,HL006247-03
125833.0,"Beth A Kozel, MD, PhD",35373177.0,10.1016/j.crmeth.2021.100151,HL006247-03
125833.0,"Beth A Kozel, MD, PhD",35743192.0,10.3390/ijms23126749,HL006247-03
128047.0,Leslie Michele Kennedy,34668514.0,10.1093/cvr/cvab323,HL006272-01
125707.0,"Rosa Puertollano, PhD",34603676.0,10.1039/d1sc03188k,HL000140-18
125712.0,"Jennifer Chen Lee, PhD",34293440.0,10.1016/j.pep.2021.105944,HL001055-16
125712.0,"Jennifer Chen Lee, PhD",34452994.0,10.1073/pnas.2023487118,HL001055-16
125846.0,"Yogendra Kanthi, MD",34031543.0,10.1038/s41418-021-00805-z,HL006267-02
125846.0,"Yogendra Kanthi, MD",35145055.0,10.1038/s41408-022-00625-5,HL006267-02
125846.0,"Yogendra Kanthi, MD",34127622.0,10.1097/MCP.0000000000000792,HL006267-02
125846.0,"Yogendra Kanthi, MD",34110909.0,10.1161/CIRCRESAHA.121.318225,HL006267-02
125846.0,"Yogendra Kanthi, MD",34802545.0,10.1053/j.seminhematol.2021.10.006,HL006267-02
125846.0,"Yogendra Kanthi, MD",34710063.0,10.1172/JCI154886,HL006267-02
125846.0,"Yogendra Kanthi, MD",35122116.0,10.1007/s00281-022-00916-w,HL006267-02
125846.0,"Yogendra Kanthi, MD",34835015.0,10.3390/v13112209,HL006267-02
125846.0,"Yogendra Kanthi, MD",35741134.0,10.3390/diagnostics12061324,HL006267-02
125846.0,"Yogendra Kanthi, MD",34264868.0,10.1172/jci.insight.149149,HL006267-02
125846.0,"Yogendra Kanthi, MD",35436032.0,10.1002/art.42141,HL006267-02
125846.0,"Yogendra Kanthi, MD",33501469.0,10.1101/2021.01.18.21250041,HL006267-02
125846.0,"Yogendra Kanthi, MD",35174669.0,10.1002/art.42094,HL006267-02
125846.0,"Yogendra Kanthi, MD",34854882.0,10.1182/blood.2021014195,HL006267-02
125846.0,"Yogendra Kanthi, MD",35938513.0,10.1002/cyto.a.24677,HL006267-02
125846.0,"Yogendra Kanthi, MD",33526325.0,10.1016/j.berh.2021.101661,HL006267-02
125846.0,"Yogendra Kanthi, MD",33452298.0,10.1038/s41598-020-80010-z,HL006267-02
125846.0,"Yogendra Kanthi, MD",34166229.0,10.1172/jci.insight.150111,HL006267-02
125846.0,"Yogendra Kanthi, MD",33151461.0,10.1007/s11239-020-02324-z,HL006267-02
125724.0,Pradeep Kumar Dagur,34917079.0,10.3389/fimmu.2021.757279,HL005905-15
125724.0,Pradeep Kumar Dagur,34258102.0,10.1158/2643-3230.BCD-21-0046,HL005905-15
125724.0,Pradeep Kumar Dagur,33723462.0,10.1038/s42255-021-00356-0,HL005905-15
125724.0,Pradeep Kumar Dagur,33738325.0,10.1016/j.omtm.2021.02.009,HL005905-15
125724.0,Pradeep Kumar Dagur,33661274.0,10.1182/blood.2020009063,HL005905-15
125800.0,"Kenneth Olivier, MPH, MD",34401309.0,10.1016/j.rmcr.2021.101476,HL006201-08
